0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
CZWARTEK,2024-11-21 00:00:00,21,,5,2,,,,,,,,,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,PEDIATRIA NEURO CKL21 dr E. Lenart-Domka KSW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101",,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-11-21 00:00:00,22,,5,2,,,,,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101",,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-11-21 00:00:00,23,,5,2,,,,,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,GINEKOLOGIA CKL23 lek M. Kluza USK,,,,"ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL23 
prof. B. Wołoszczuk-Gębicka CSM",,,,,,,,,,,,,,,,,,,,,,,"CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101","CHIRURGIA W2 
prof R. Brodowski 
G4 aula 101",,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,Ckl,C,S,W,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,Ckl,C,S,W,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,1,,1,1,,,,,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,CH. WEW. NEFRO CKL1 dr K. Rybak KSW2,,,,,,,,,,,,"GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104",,"FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,2,,1,1,,,,,"ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL2 DR J. JABŁOŃSKI, KSW2",,,,,,"GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104",,"FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104",,"FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,4,,1,1,,,,,"CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2","CHIRURGIA kardio CKL4 dr P. Olszówka, KSW2",,,"GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104","GINEKOLOGIA sem1 
temat nr 2 
prof. T. Kluz
G5 sala -104",,"FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM1 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,5,,2,1,,,,,"PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210",,,,,,,"ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2","ORTOPEDIA CKL5 DR J. JABŁOŃSKI, KSW2",,,,,,,"FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,6,,2,1,,,,,"PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210",,,,,,,,,,,,,,,,,,,,,,,,,,,,"FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,7,,2,1,,,,,"PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210",,,,,,,,,,,,,,,,,,,,,,,,,,,,"FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,8,,2,1,,,,,"PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210",,,,,,,,,,,,,,,,,,,,,,,,,,,,"FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,9,,2,1,,,,,"PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210","PSYCHIATRIA SEM 2 
prof. P. Pacan
G5 sala 210",,,,,,,,,,,,,,,,,,,,,,,,,,,,"FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM2 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,10,,3,1,,,,,"PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia","PEDIATRIA NEFRO CKL10 lek. G. Siteń, Profamilia",,,,,,,,,,,,"PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418",,,,"IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221",,"FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,11,,3,1,,,,,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,CHIRURGIA dzieci CKL11 lek A. Ogorzałek KSW2,,,"PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418",,,,"IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221",,"FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,
PIĄTEK,2024-11-22 00:00:00,12,,3,1,,,,,,,,,"PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK","PSYCHIATRIA CKL12  dr D. Mazurkiewicz, USK",,"PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418","PEDIATRIA SEM3 
prof. R. Chaber
G4 sala 418",,,,"IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221","IMMUNOLOGIA SEM3 
 lek O. Dąbrowska 
G4 sala 221",,"FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124","FARM. KLINICZNA SEM3 
lek W. Płonka
G4 sala 124",,,,,,,,,,,,,,,,,,,,
